Married,Years_Together,First_Together,End_Year,Religious_Attendance,Interracial_Couple,Age_Diff,Age,P_Age,Education,P_Education,Gender,Household_Income,Ethnicity,P_Ethnicity,Politics,P_Politics,White ,Black or African American ,American Indian or Alaska Native ,Asian Indian ,Chinese ,Filipino ,Japanese ,Korean ,Vietnamese ,Other Asian ,Hawaiian ,Guamanian ,Samoan ,Other Pacific Islander ,Some other race ,R_cowork,R_friend,R_family,R_sig_other,R_neighbor,P_cowork,P_friend,P_family,P_sig_other,P_neighbor,btwn_I_cowork,btwn_I_friend,btwn_I_family,btwn_I_sig_other,btwn_I_neighbor,school,college,mil,church,vol_org,customer,bar_restaurant,party,internet_other,internet_dating,internet_soc_network,internet_game,internet_chat,internet_org,public,blind_date,vacation,single_serve_nonint,business_trip,work_neighbors,met_online
"Yes, I am Married",9.0,2008.0,,Never,no,0.0,27,27.0,Bachelor's degree or higher,Bachelors degree,Female,"$85,000 to $99,999","White, Non-Hispanic",White,Leans Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",27.0,1990.0,,A few times a year,no,25.0,50,75.0,High school,10th grade,Female,"$85,000 to $99,999","White, Non-Hispanic",White,Not Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",59.0,1958.0,,Once a week,no,2.0,79,77.0,High school,HS graduate or GED,Male,"$75,000 to $84,999","White, Non-Hispanic",White,Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",40.0,1977.0,,Never,no,2.0,64,66.0,Bachelor's degree or higher,Bachelors degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",41.0,1976.0,,More than once a week,no,4.0,64,60.0,Less than high school,Associate degree,Male,"$35,000 to $39,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",62.0,1955.0,,Once a week,no,4.0,82,78.0,Some college,HS graduate or GED,Male,"$75,000 to $84,999",Hispanic,White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",20.0,1997.0,,Never,no,1.0,48,49.0,Bachelor's degree or higher,Bachelors degree,Female,"$250,000 or more","White, Non-Hispanic",White,Not Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",2.0,2015.0,,Once a week,no,24.0,56,32.0,Some college,No formal education,Male,"$10,000 to $12,499","Black, Non-Hispanic",Black or African American,Strong Democrat,Undecided/Independent/Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
"No, I am not Married",28.0,1989.0,2017.0,Once a week,no,5.0,51,56.0,High school,HS graduate or GED,Female,"$20,000 to $24,999","White, Non-Hispanic",White,Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",22.0,1995.0,,Once a year or less,no,2.0,44,42.0,High school,Masters degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Leans Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",2.0,2015.0,,Once or twice a month,no,2.0,24,26.0,Bachelor's degree or higher,Bachelors degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Republican,Not Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",43.0,1974.0,,Once a year or less,no,1.0,57,56.0,High school,HS graduate or GED,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",0.0,2017.0,,Never,no,2.0,29,27.0,Bachelor's degree or higher,"Some college, no degree",Female,"$40,000 to $49,999","White, Non-Hispanic",White,Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",11.0,2006.0,,Never,no,5.0,39,34.0,High school,"Some college, no degree",Female,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",43.0,1974.0,,A few times a year,no,5.0,79,74.0,Some college,Bachelors degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",40.0,1977.0,,Once a year or less,no,2.0,67,65.0,Some college,HS graduate or GED,Male,"$40,000 to $49,999","White, Non-Hispanic",White,Leans Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
"Yes, I am Married",60.0,1957.0,,Never,no,4.0,76,80.0,Some college,12th grade no diploma,Female,"$20,000 to $24,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",53.0,1964.0,,Once a week,no,2.0,74,76.0,Less than high school,12th grade no diploma,Female,"$50,000 to $59,999",Hispanic,White,Leans Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",38.0,1979.0,,Never,yes,1.0,58,57.0,Bachelor's degree or higher,Professional or Doctorate degree,Female,"$150,000 to $174,999","2+ Races, Non-Hispanic",Asian or Pacific Islander,Leans Democrat,Strong Democrat,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",12.0,2005.0,,Never,no,25.0,39,64.0,Less than high school,HS graduate or GED,Female,"$20,000 to $24,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",41.0,1976.0,,More than once a week,no,2.0,59,57.0,High school,"Some college, no degree",Male,"$60,000 to $74,999","White, Non-Hispanic",White,Leans Republican,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",12.0,2005.0,,Once a week,no,1.0,41,40.0,Bachelor's degree or higher,Masters degree,Male,"$200,000 to $249,999","Other, Non-Hispanic",Asian or Pacific Islander,Not Strong Republican,Not Strong Republican,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"No, I am not Married",3.0,2014.0,,Once a week,no,0.0,21,21.0,Some college,"Some college, no degree",Male,"$75,000 to $84,999","White, Non-Hispanic",White,Not Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",4.0,2013.0,,Once a week,no,1.0,62,63.0,Some college,HS graduate or GED,Male,"$20,000 to $24,999","White, Non-Hispanic",White,Leans Republican,Not Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",49.0,1968.0,,Once a year or less,no,0.0,63,63.0,Bachelor's degree or higher,12th grade no diploma,Female,"$60,000 to $74,999","Other, Non-Hispanic","American Indian, Aleut, or Eskimo",Leans Republican,Strong Democrat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",23.0,1994.0,,Once a week,no,4.0,56,60.0,Bachelor's degree or higher,HS graduate or GED,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Democrat,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",58.0,1959.0,,Once a week,no,1.0,74,75.0,Some college,"Some college, no degree",Male,"$150,000 to $174,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",15.0,2002.0,,A few times a year,no,5.0,38,33.0,Some college,Associate degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Democrat,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",6.0,2011.0,,Once a week,no,0.0,27,27.0,Bachelor's degree or higher,Bachelors degree,Female,"$75,000 to $84,999","White, Non-Hispanic",White,Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",19.0,1998.0,,Once a year or less,yes,9.0,49,58.0,Some college,12th grade no diploma,Female,"$35,000 to $39,999",Hispanic,White,Strong Democrat,Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",61.0,1956.0,,Once a week,no,0.0,91,91.0,Bachelor's degree or higher,Bachelors degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",53.0,1964.0,,More than once a week,yes,12.0,84,72.0,Bachelor's degree or higher,Professional or Doctorate degree,Male,"$150,000 to $174,999","White, Non-Hispanic",Other (please specify),Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",31.0,1986.0,,Never,yes,7.0,53,60.0,High school,HS graduate or GED,Male,"$50,000 to $59,999",Hispanic,White,Undecided/Independent/Other,Leans Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",65.0,1952.0,,Once a year or less,no,1.0,82,83.0,Bachelor's degree or higher,Bachelors degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",3.0,2014.0,,Once a week,no,2.0,22,24.0,Bachelor's degree or higher,"Some college, no degree",Female,"$20,000 to $24,999","White, Non-Hispanic",White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",23.0,1994.0,,Once a week,no,2.0,40,42.0,Bachelor's degree or higher,Bachelors degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",20.0,1997.0,,Once or twice a month,no,1.0,41,40.0,Bachelor's degree or higher,Bachelors degree,Female,"$250,000 or more","White, Non-Hispanic",White,Not Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",58.0,1959.0,,Once a week,no,0.0,78,78.0,Bachelor's degree or higher,"Some college, no degree",Male,"$100,000 to $124,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",10.0,1992.0,2002.0,A few times a year,no,16.0,74,90.0,High school,HS graduate or GED,Female,"$10,000 to $12,499","White, Non-Hispanic",White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",15.0,2002.0,,Once a week,no,1.0,38,39.0,Bachelor's degree or higher,Masters degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",3.0,2014.0,,Once a week,yes,1.0,31,30.0,Bachelor's degree or higher,Bachelors degree,Female,"$75,000 to $84,999","2+ Races, Non-Hispanic",Black or African American,Not Strong Democrat,Undecided/Independent/Other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",29.0,1988.0,,Never,no,3.0,47,44.0,Some college,HS graduate or GED,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",6.0,2011.0,,Once a year or less,no,2.0,42,40.0,Bachelor's degree or higher,Bachelors degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",17.0,2000.0,,Never,no,6.0,43,37.0,Some college,HS graduate or GED,Male,"$25,000 to $29,999","2+ Races, Non-Hispanic","American Indian, Aleut, or Eskimo",Not Strong Democrat,Undecided/Independent/Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",10.0,2007.0,,Once a year or less,no,0.0,44,44.0,Bachelor's degree or higher,Bachelors degree,Male,"$175,000 to $199,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no
"Yes, I am Married",61.0,1956.0,,Once a week,no,1.0,78,79.0,Some college,Bachelors degree,Female,"$60,000 to $74,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",20.0,1997.0,,Once a week,no,1.0,35,34.0,Bachelor's degree or higher,Associate degree,Male,"$75,000 to $84,999","White, Non-Hispanic",White,Not Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",2.0,2015.0,,Once a week,no,1.0,26,27.0,Bachelor's degree or higher,Professional or Doctorate degree,Female,"$175,000 to $199,999","White, Non-Hispanic",White,Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"No, I am not Married",6.0,2011.0,,Once a week,no,10.0,42,52.0,Bachelor's degree or higher,Bachelors degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
"No, I am not Married",4.0,2013.0,,Once a year or less,yes,5.0,38,43.0,Some college,Associate degree,Male,"$35,000 to $39,999",Hispanic,White,Leans Democrat,Leans Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
"No, I am not Married",19.0,1998.0,,Once a week,no,1.0,53,52.0,Bachelor's degree or higher,"Some college, no degree",Female,"$60,000 to $74,999","Black, Non-Hispanic",Black or African American,Strong Democrat,Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",38.0,1979.0,,More than once a week,no,1.0,56,57.0,Bachelor's degree or higher,"Some college, no degree",Male,"$150,000 to $174,999","White, Non-Hispanic",White,Not Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",9.0,2008.0,,Never,no,1.0,28,27.0,High school,"Some college, no degree",Male,"$30,000 to $34,999","White, Non-Hispanic",White,Leans Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",57.0,1960.0,,More than once a week,no,2.0,71,73.0,Some college,Professional or Doctorate degree,Female,"$150,000 to $174,999",Hispanic,White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",39.0,1978.0,,Once a week,no,1.0,53,54.0,Some college,Professional or Doctorate degree,Male,"$150,000 to $174,999","White, Non-Hispanic",White,Leans Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",8.0,2009.0,,Once a year or less,no,7.0,34,27.0,High school,"Some college, no degree",Female,"Less than $5,000","Black, Non-Hispanic",Black or African American,Not Strong Democrat,Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",31.0,1986.0,,Never,no,1.0,50,51.0,High school,"Some college, no degree",Female,"$100,000 to $124,999","White, Non-Hispanic",White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",45.0,1972.0,,A few times a year,no,1.0,64,65.0,High school,Masters degree,Female,"$25,000 to $29,999","White, Non-Hispanic",White,Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",51.0,1966.0,,Never,no,1.0,70,71.0,Some college,"Some college, no degree",Male,"$50,000 to $59,999","White, Non-Hispanic",White,Not Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",18.0,1999.0,,More than once a week,no,2.0,44,42.0,Some college,HS graduate or GED,Female,"$35,000 to $39,999","White, Non-Hispanic",White,Not Strong Republican,Not Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",47.0,1970.0,,More than once a week,no,3.0,70,67.0,High school,HS graduate or GED,Male,"$30,000 to $34,999","Black, Non-Hispanic",Black or African American,Strong Democrat,Leans Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",0.0,2017.0,,Never,yes,5.0,31,26.0,Bachelor's degree or higher,"Some college, no degree",Male,"$15,000 to $19,999","White, Non-Hispanic",Other (please specify),Not Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",23.0,1994.0,,A few times a year,no,3.0,45,48.0,High school,"Some college, no degree",Male,"$60,000 to $74,999","White, Non-Hispanic",White,Undecided/Independent/Other,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",19.0,1998.0,,A few times a year,no,1.0,43,44.0,Bachelor's degree or higher,Masters degree,Female,"$85,000 to $99,999","Other, Non-Hispanic",Asian or Pacific Islander,Leans Democrat,Leans Republican,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",15.0,2002.0,,More than once a week,no,0.0,36,36.0,High school,Masters degree,Female,"Less than $5,000","Black, Non-Hispanic",Black or African American,Strong Republican,Undecided/Independent/Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",51.0,1966.0,,More than once a week,no,2.0,68,70.0,Some college,Associate degree,Female,"$30,000 to $34,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
