,Married,Years_Together,First_Together,End_Year,Religious_Attendance,Interracial_Couple,Age_Diff,Age,Edu_Diff,Pol_Diff,P_Age,Education,P_Education,Gender,Household_Income,Ethnicity,P_Ethnicity,Politics,P_Politics,White ,Black or African American ,American Indian or Alaska Native ,Asian Indian ,Chinese ,Filipino ,Japanese ,Korean ,Vietnamese ,Other Asian ,Hawaiian ,Guamanian ,Samoan ,Other Pacific Islander ,Some other race ,R_cowork,R_friend,R_family,R_sig_other,R_neighbor,P_cowork,P_friend,P_family,P_sig_other,P_neighbor,btwn_I_cowork,btwn_I_friend,btwn_I_family,btwn_I_sig_other,btwn_I_neighbor,school,college,mil,church,vol_org,customer,bar_restaurant,party,internet_other,internet_dating,internet_soc_network,internet_game,internet_chat,internet_org,public,blind_date,vacation,single_serve_nonint,business_trip,work_neighbors,met_online,places_met
1672,"Yes, I am Married",26.0,1991.0,,4,no,0.0,46,0,4,46.0,0,0,Male,18,"White, Non-Hispanic",White,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1673,"Yes, I am Married",10.0,2007.0,,4,no,7.0,44,1,3,37.0,1,0,Male,15,"White, Non-Hispanic",White,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,party
1674,"Yes, I am Married",19.0,1998.0,,3,no,0.0,41,0,1,41.0,0,0,Female,15,"White, Non-Hispanic",White,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1675,"Yes, I am Married",69.0,1948.0,,1,no,2.0,85,0,2,83.0,2,2,Male,11,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
1676,"Yes, I am Married",20.0,1997.0,,4,no,1.0,41,1,0,42.0,1,0,Male,10,Hispanic,White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
1677,"No, I am not Married",26.0,1991.0,,4,no,0.0,56,1,2,56.0,2,1,Male,15,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1678,"Yes, I am Married",32.0,1985.0,,5,no,0.0,45,0,1,45.0,2,2,Female,0,"White, Non-Hispanic",White,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1679,"Yes, I am Married",24.0,1993.0,,2,no,3.0,55,0,2,52.0,0,0,Male,16,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,party
1680,"No, I am not Married",18.0,1999.0,,5,no,13.0,58,0,2,45.0,2,2,Female,5,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1681,"Yes, I am Married",18.0,1999.0,,4,no,1.0,50,1,0,49.0,0,1,Male,20,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1682,"Yes, I am Married",30.0,1987.0,,5,no,0.0,55,1,1,55.0,0,1,Male,15,"White, Non-Hispanic",White,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1683,"Yes, I am Married",32.0,1985.0,,4,no,3.0,58,0,2,55.0,2,2,Female,6,"White, Non-Hispanic",White,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1684,"Yes, I am Married",25.0,1992.0,,1,no,0.0,39,0,2,39.0,0,0,Female,12,"White, Non-Hispanic",White,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1685,"Yes, I am Married",47.0,1970.0,,0,no,3.0,65,1,0,62.0,2,3,Male,13,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
1686,"No, I am not Married",23.0,1994.0,,4,no,2.0,43,0,2,41.0,0,0,Male,17,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
1687,"Yes, I am Married",3.0,2014.0,,5,no,8.0,52,1,0,60.0,2,1,Female,6,"White, Non-Hispanic",White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1688,"No, I am not Married",5.0,2012.0,,1,yes,22.0,50,1,2,28.0,0,1,Male,17,"White, Non-Hispanic",Other (please specify),5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
1689,"Yes, I am Married",19.0,1998.0,,5,no,4.0,60,2,4,64.0,3,1,Female,4,"White, Non-Hispanic",White,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1690,"Yes, I am Married",25.0,1992.0,,1,no,3.0,49,2,0,52.0,2,0,Female,16,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1691,"No, I am not Married",13.0,1979.0,1992.0,5,yes,8.0,57,1,2,65.0,3,2,Female,0,Hispanic,White,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1692,"No, I am not Married",2.0,2015.0,,5,no,5.0,39,1,1,34.0,1,2,Male,12,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1693,"Yes, I am Married",44.0,1973.0,,0,no,0.0,62,0,0,62.0,0,0,Male,15,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
1694,"No, I am not Married",3.0,2014.0,,3,yes,5.0,28,0,0,33.0,2,2,Female,7,"Black, Non-Hispanic","American Indian, Aleut, or Eskimo",3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1695,"No, I am not Married",5.0,2012.0,,2,no,0.0,21,1,2,21.0,2,1,Female,12,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
1696,"Yes, I am Married",46.0,1971.0,,2,no,1.0,65,1,2,64.0,3,2,Male,8,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1697,"Yes, I am Married",47.0,1970.0,,2,no,2.0,63,0,0,61.0,0,0,Male,17,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1698,"Yes, I am Married",41.0,1976.0,,3,no,1.0,61,1,0,62.0,1,2,Female,16,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1699,"Yes, I am Married",45.0,1972.0,,5,no,3.0,61,1,1,64.0,2,1,Female,16,"White, Non-Hispanic",White,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1700,"No, I am not Married",8.0,2009.0,,4,yes,10.0,49,0,3,39.0,2,2,Female,16,"White, Non-Hispanic",Other (please specify),0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1701,"No, I am not Married",1.0,2016.0,,1,no,2.0,52,0,0,54.0,1,1,Female,10,"White, Non-Hispanic",White,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,internet_game
1702,"Yes, I am Married",34.0,1983.0,,1,no,1.0,67,0,1,68.0,0,0,Female,15,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1703,"Yes, I am Married",10.0,2007.0,,5,yes,4.0,26,1,1,30.0,1,2,Female,12,"2+ Races, Non-Hispanic",White,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,internet_chat
1704,"Yes, I am Married",50.0,1967.0,,3,yes,5.0,70,2,0,75.0,1,3,Male,17,"White, Non-Hispanic",Asian or Pacific Islander,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,mil
1705,"Yes, I am Married",34.0,1983.0,,5,no,2.0,51,0,1,49.0,2,2,Male,15,"White, Non-Hispanic",White,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1706,"Yes, I am Married",20.0,1997.0,,3,no,12.0,38,0,2,50.0,2,2,Female,4,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1707,"Yes, I am Married",6.0,2011.0,,5,yes,3.0,27,0,1,24.0,2,2,Male,5,"White, Non-Hispanic",Other (please specify),4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1708,"No, I am not Married",3.0,2014.0,,1,yes,0.0,28,0,2,28.0,2,2,Male,10,Hispanic,Other (please specify),5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
1709,"No, I am not Married",18.0,1999.0,,0,no,1.0,20,0,1,21.0,1,1,Female,10,"Black, Non-Hispanic",Black or African American,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
1710,"No, I am not Married",14.0,2003.0,,4,no,10.0,74,0,1,64.0,1,1,Male,18,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1711,"Yes, I am Married",56.0,1961.0,,2,no,2.0,70,0,2,72.0,3,3,Female,5,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1712,"Yes, I am Married",29.0,1988.0,,5,yes,1.0,52,0,0,53.0,2,2,Female,13,"White, Non-Hispanic",Other (please specify),3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1713,"Yes, I am Married",33.0,1984.0,,5,no,3.0,53,0,0,56.0,2,2,Female,7,"White, Non-Hispanic",White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
1714,"Yes, I am Married",3.0,2014.0,,1,no,5.0,31,1,1,26.0,1,0,Male,16,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
1715,"Yes, I am Married",10.0,2007.0,,2,no,2.0,36,0,2,34.0,2,2,Female,8,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1716,"No, I am not Married",7.0,2010.0,,5,no,0.0,51,3,5,51.0,3,0,Male,18,"White, Non-Hispanic",White,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
1717,"Yes, I am Married",14.0,2003.0,,2,no,6.0,53,1,4,59.0,1,0,Male,17,"White, Non-Hispanic",White,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,R_soc_circle
1718,"Yes, I am Married",15.0,2002.0,,4,no,6.0,58,0,0,52.0,0,0,Male,19,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
1719,"No, I am not Married",35.0,1982.0,,5,no,4.0,58,2,2,62.0,2,0,Female,14,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1720,"Yes, I am Married",13.0,2004.0,,5,no,2.0,31,0,2,29.0,2,2,Male,11,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1721,"No, I am not Married",0.0,2017.0,,5,yes,0.0,27,0,1,27.0,0,0,Female,17,"White, Non-Hispanic",Black or African American,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
1722,"Yes, I am Married",33.0,1984.0,,1,no,11.0,70,1,1,59.0,1,0,Female,13,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1723,"No, I am not Married",1.0,2016.0,,3,yes,4.0,27,1,1,31.0,0,1,Female,6,"Black, Non-Hispanic",Asian or Pacific Islander,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1724,"Yes, I am Married",28.0,1989.0,,3,no,3.0,52,0,0,55.0,0,0,Male,16,"White, Non-Hispanic",White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,vol_org
1725,"No, I am not Married",52.0,1965.0,,3,no,7.0,60,1,1,53.0,3,2,Male,1,"Black, Non-Hispanic",Black or African American,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1726,"Yes, I am Married",11.0,2006.0,,4,yes,9.0,37,1,0,46.0,0,1,Male,19,"Other, Non-Hispanic",White,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
1727,"Yes, I am Married",40.0,1977.0,,0,no,5.0,56,2,0,61.0,3,1,Female,3,Hispanic,White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1728,"Yes, I am Married",32.0,1985.0,,4,no,1.0,53,1,0,52.0,2,1,Male,7,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,vol_org
1729,"Yes, I am Married",5.0,2012.0,,5,no,2.0,25,2,0,23.0,3,1,Male,1,Hispanic,White,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1730,"No, I am not Married",0.0,2017.0,,4,yes,9.0,35,1,1,26.0,1,2,Male,12,Hispanic,Asian or Pacific Islander,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
1731,"Yes, I am Married",25.0,1992.0,,5,no,8.0,52,1,1,44.0,1,0,Male,6,"Other, Non-Hispanic","American Indian, Aleut, or Eskimo",4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1732,"No, I am not Married",1.0,2016.0,,4,no,0.0,27,1,1,27.0,1,0,Male,14,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
1733,"Yes, I am Married",35.0,1982.0,,4,no,9.0,84,0,5,75.0,0,0,Male,15,Hispanic,White,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
1734,"Yes, I am Married",34.0,1983.0,,5,no,5.0,55,0,4,60.0,1,1,Female,19,"White, Non-Hispanic",White,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
1735,"No, I am not Married",10.0,2007.0,,4,no,0.0,43,0,3,43.0,0,0,Female,10,"White, Non-Hispanic",White,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,mil
1736,"No, I am not Married",1.0,2016.0,,2,no,2.0,34,0,1,36.0,0,0,Female,17,"Black, Non-Hispanic",Black or African American,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
1737,"No, I am not Married",15.0,2002.0,,5,no,11.0,36,0,1,47.0,0,0,Female,18,Hispanic,White,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1738,"No, I am not Married",1.0,2016.0,,3,no,2.0,54,0,2,56.0,3,3,Female,0,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
1739,"Yes, I am Married",50.0,1967.0,,1,no,1.0,72,0,0,71.0,0,0,Female,15,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,church
1740,"Yes, I am Married",6.0,2011.0,,1,no,2.0,27,0,0,29.0,1,1,Female,8,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1741,"No, I am not Married",2.0,2015.0,,3,no,4.0,19,1,1,23.0,1,0,Female,16,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
1742,"No, I am not Married",13.0,2004.0,,1,no,3.0,28,1,1,31.0,1,2,Female,7,"Black, Non-Hispanic",Black or African American,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1743,"Yes, I am Married",4.0,2013.0,,1,no,0.0,46,1,1,46.0,2,1,Male,10,Hispanic,White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
1744,"Yes, I am Married",37.0,1980.0,,1,no,4.0,56,1,0,60.0,1,0,Male,16,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
1745,"Yes, I am Married",47.0,1970.0,,5,no,1.0,62,0,0,63.0,2,2,Female,13,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,blind_date
1746,"Yes, I am Married",37.0,1980.0,,2,no,1.0,61,0,1,60.0,0,0,Male,18,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
1747,"Yes, I am Married",34.0,1983.0,,2,no,6.0,58,0,2,52.0,2,2,Male,15,"White, Non-Hispanic",White,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
